,cell_name,predicted_label
10785,10785,TAMs
10786,10786,T cells
10787,10787,CAFs
10788,10788,Dendritic cells
10789,10789,T cells
10790,10790,TAMs
10791,10791,T cells
10792,10792,B cells
10793,10793,T cells
10794,10794,CAFs
10795,10795,T cells
10796,10796,T cells
10797,10797,CAFs
10798,10798,T cells
10799,10799,T cells
10800,10800,CAFs
10801,10801,CAFs
10802,10802,TAMs
10803,10803,T cells
10804,10804,Neutrophils
10805,10805,CAFs
10806,10806,CAFs
10807,10807,CAFs
10808,10808,CAFs
10809,10809,TECs
10810,10810,T cells
10811,10811,T cells
10812,10812,CAFs
10813,10813,T cells
10814,10814,CAFs
10815,10815,T cells
10816,10816,T cells
10817,10817,TECs
10818,10818,CAFs
10819,10819,TECs
10820,10820,TAMs
10821,10821,Cholangiocytes
10822,10822,NK cells
10823,10823,CAFs
10824,10824,Malignant cells
10825,10825,TAMs
10826,10826,TAMs
10831,10831,B cells
10832,10832,T cells
10833,10833,CAFs
10834,10834,CAFs
10835,10835,Malignant cells
10836,10836,CAFs
10837,10837,CAFs
10838,10838,Hepatocytes
10839,10839,CAFs
10840,10840,CAFs
10841,10841,T cells
10842,10842,CAFs
10843,10843,Smooth muscle cells
10844,10844,TAMs
10845,10845,T cells
10846,10846,TAMs
10847,10847,CAFs
10848,10848,CAFs
10849,10849,CAFs
10850,10850,TECs
10852,10852,TAMs
10853,10853,Malignant cells
10854,10854,CAFs
10855,10855,CAFs
10856,10856,CAFs
10857,10857,T cells
10858,10858,Cholangiocytes
10859,10859,NK cells
10860,10860,CAFs
10861,10861,T cells
10862,10862,TECs
10863,10863,TECs
10864,10864,Malignant cells
10865,10865,CAFs
10866,10866,CAFs
10877,10877,TAMs
10878,10878,NK cells
10879,10879,CAFs
10880,10880,TAMs
10881,10881,TAMs
10882,10882,B cells
10883,10883,CAFs
10884,10884,T cells
10885,10885,T cells
10886,10886,Plasma cells
10887,10887,TAMs
10888,10888,CAFs
10889,10889,Plasma cells
10892,10892,CAFs
10893,10893,CAFs
10894,10894,CAFs
10896,10896,CAFs
10897,10897,CAFs
10898,10898,CAFs
10899,10899,CAFs
10900,10900,CAFs
10901,10901,CAFs
10903,10903,CAFs
10911,10911,TECs
11496,11496,Malignant cells
11497,11497,Malignant cells
11498,11498,B cells
11499,11499,CAFs
11500,11500,TECs
11501,11501,CAFs
11502,11502,CAFs
11503,11503,CAFs
11504,11504,CAFs
11505,11505,CAFs
11506,11506,Dendritic cells
11507,11507,TECs
11508,11508,TECs
11509,11509,T cells
11510,11510,TECs
11511,11511,TECs
11512,11512,Malignant cells
11513,11513,T cells
11514,11514,Dendritic cells
11515,11515,T cells
11516,11516,Malignant cells
11517,11517,Dendritic cells
11518,11518,T cells
11519,11519,CAFs
11520,11520,CAFs
11521,11521,Monocytes
11522,11522,Hepatocytes
11523,11523,Dendritic cells
11524,11524,Malignant cells
11525,11525,TAMs
11526,11526,CAFs
11527,11527,TECs
11528,11528,T cells
11529,11529,T cells
11530,11530,T cells
11531,11531,T cells
11532,11532,TECs
11533,11533,TECs
11534,11534,CAFs
11535,11535,Malignant cells
11536,11536,TECs
11537,11537,TECs
11538,11538,TAMs
11539,11539,Dendritic cells
11540,11540,TECs
11541,11541,CAFs
11542,11542,B cells
11543,11543,Hepatocytes
11544,11544,Malignant cells
11545,11545,Hepatocytes
11546,11546,TECs
11547,11547,T cells
11548,11548,Hepatocytes
11549,11549,Malignant cells
11550,11550,Hepatocytes
11551,11551,CAFs
11552,11552,Hepatocytes
11553,11553,TECs
11554,11554,Malignant cells
11555,11555,Malignant cells
11556,11556,Malignant cells
11557,11557,Malignant cells
11558,11558,Malignant cells
11559,11559,T cells
11560,11560,Malignant cells
11561,11561,Malignant cells
11562,11562,Hepatocytes
11563,11563,Malignant cells
11565,11565,Malignant cells
11566,11566,Malignant cells
11567,11567,Malignant cells
11568,11568,TECs
11569,11569,Malignant cells
11570,11570,Malignant cells
11663,11663,CAFs
11664,11664,CAFs
11665,11665,CAFs
11666,11666,CAFs
11667,11667,TECs
11668,11668,CAFs
11669,11669,CAFs
11670,11670,CAFs
11671,11671,CAFs
11672,11672,CAFs
11673,11673,CAFs
11674,11674,CAFs
11675,11675,CAFs
11676,11676,CAFs
11677,11677,CAFs
11678,11678,Hepatocytes
11679,11679,Malignant cells
11680,11680,Malignant cells
11681,11681,Malignant cells
11682,11682,Malignant cells
11683,11683,Malignant cells
11684,11684,Hepatocytes
11685,11685,TAMs
11686,11686,TAMs
11687,11687,TAMs
11688,11688,Malignant cells
11689,11689,Neutrophils
11690,11690,TAMs
11691,11691,TECs
11692,11692,T cells
11693,11693,TECs
11694,11694,TECs
11695,11695,TECs
11696,11696,TECs
11697,11697,Malignant cells
11698,11698,TAMs
11699,11699,Malignant cells
11759,11759,T cells
11760,11760,TECs
11761,11761,TAMs
11762,11762,Malignant cells
11763,11763,Hepatocytes
54422,54422,T cells
54423,54423,B cells
54424,54424,T cells
54425,54425,T cells
54426,54426,Dendritic cells
54427,54427,Monocytes
54428,54428,Dendritic cells
54429,54429,B cells
54430,54430,TAMs
54431,54431,Dendritic cells
54432,54432,TAMs
54433,54433,TECs
54434,54434,TECs
54435,54435,CAFs
54436,54436,CAFs
54437,54437,CAFs
54438,54438,CAFs
54439,54439,T cells
54440,54440,T cells
54441,54441,CAFs
54442,54442,CAFs
54443,54443,TAMs
54444,54444,CAFs
54445,54445,Dendritic cells
54446,54446,CAFs
54447,54447,CAFs
54448,54448,CAFs
54449,54449,T cells
54450,54450,NK cells
54451,54451,T cells
54452,54452,TECs
54453,54453,T cells
54454,54454,Hepatocytes
54455,54455,TECs
54456,54456,TAMs
54457,54457,T cells
54458,54458,NK cells
54459,54459,Dendritic cells
54460,54460,T cells
54461,54461,T cells
54462,54462,TAMs
54463,54463,CAFs
54464,54464,T cells
54465,54465,T cells
54466,54466,Dendritic cells
54467,54467,T cells
54468,54468,TECs
54469,54469,B cells
54470,54470,CAFs
54471,54471,B cells
54472,54472,TECs
54473,54473,T cells
54474,54474,CAFs
54475,54475,B cells
54476,54476,CAFs
54477,54477,CAFs
54478,54478,TECs
54479,54479,Dendritic cells
54480,54480,T cells
54481,54481,T cells
54482,54482,T cells
54483,54483,TAMs
54484,54484,T cells
54485,54485,T cells
54486,54486,B cells
54487,54487,T cells
54488,54488,T cells
54489,54489,B cells
54490,54490,B cells
54491,54491,Mast cells
54492,54492,TECs
54493,54493,B cells
54494,54494,TAMs
54495,54495,B cells
54496,54496,Neutrophils
54497,54497,T cells
54498,54498,CAFs
54499,54499,CAFs
54500,54500,CAFs
54501,54501,T cells
54502,54502,T cells
54684,54684,CAFs
54685,54685,T cells
54686,54686,CAFs
54687,54687,Monocytes
54688,54688,Malignant cells
54689,54689,TECs
54690,54690,CAFs
54691,54691,T cells
54692,54692,TECs
54693,54693,TECs
54694,54694,CAFs
54695,54695,NK cells
54696,54696,CAFs
54697,54697,T cells
54698,54698,TECs
54699,54699,CAFs
54700,54700,Monocytes
54701,54701,TECs
54702,54702,TECs
54703,54703,TECs
54704,54704,CAFs
54705,54705,CAFs
54706,54706,CAFs
54707,54707,TECs
54708,54708,T cells
54709,54709,TECs
54710,54710,TECs
54711,54711,NK cells
54712,54712,TECs
54713,54713,T cells
54714,54714,T cells
54715,54715,Monocytes
54716,54716,T cells
54717,54717,T cells
54718,54718,CAFs
54719,54719,T cells
54720,54720,TECs
54721,54721,CAFs
54722,54722,Monocytes
54723,54723,TECs
54724,54724,CAFs
54725,54725,T cells
54726,54726,T cells
54727,54727,CAFs
54728,54728,CAFs
54729,54729,Plasma cells
54730,54730,CAFs
54731,54731,TAMs
54732,54732,TECs
54733,54733,CAFs
54734,54734,CAFs
54735,54735,CAFs
54736,54736,CAFs
54737,54737,CAFs
54738,54738,CAFs
54739,54739,CAFs
54740,54740,TAMs
54741,54741,CAFs
54742,54742,CAFs
54743,54743,CAFs
54744,54744,CAFs
54745,54745,TAMs
54746,54746,CAFs
54747,54747,CAFs
54748,54748,CAFs
54749,54749,TECs
54750,54750,TECs
54751,54751,CAFs
54752,54752,NK cells
54753,54753,T cells
54754,54754,TAMs
54755,54755,CAFs
54756,54756,NK cells
54757,54757,TECs
54758,54758,TECs
54759,54759,CAFs
54760,54760,Hepatocytes
54761,54761,CAFs
54762,54762,CAFs
54763,54763,TECs
54764,54764,CAFs
54765,54765,Hepatocytes
54766,54766,TECs
54767,54767,TECs
54768,54768,Plasma cells
54769,54769,Hepatocytes
54770,54770,CAFs
54771,54771,Hepatocytes
54772,54772,Hepatocytes
54773,54773,Hepatocytes
54774,54774,T cells
54775,54775,Malignant cells
54776,54776,Malignant cells
54777,54777,Dendritic cells
54778,54778,Hepatocytes
54779,54779,CAFs
54780,54780,CAFs
54781,54781,TECs
54782,54782,T cells
54783,54783,Plasma cells
54784,54784,CAFs
54785,54785,Malignant cells
54786,54786,T cells
54787,54787,B cells
54788,54788,Malignant cells
54789,54789,Malignant cells
54790,54790,TAMs
54791,54791,Dendritic cells
54792,54792,CAFs
54793,54793,CAFs
54794,54794,CAFs
54795,54795,Monocytes
54796,54796,Hepatocytes
54797,54797,CAFs
54798,54798,CAFs
54799,54799,TAMs
54800,54800,CAFs
54801,54801,Hepatocytes
54837,54837,TECs
54838,54838,Dendritic cells
54839,54839,CAFs
54840,54840,TAMs
54841,54841,CAFs
54842,54842,T cells
54843,54843,Dendritic cells
54844,54844,TAMs
54845,54845,TAMs
54846,54846,Hepatocytes
54847,54847,TAMs
54848,54848,CAFs
54849,54849,T cells
54850,54850,T cells
54851,54851,CAFs
54852,54852,Malignant cells
54853,54853,TAMs
54854,54854,T cells
54855,54855,CAFs
54856,54856,T cells
54857,54857,Dendritic cells
54858,54858,NK cells
54859,54859,T cells
54860,54860,B cells
54861,54861,T cells
54862,54862,T cells
54863,54863,TAMs
54864,54864,T cells
54865,54865,TAMs
54866,54866,T cells
54867,54867,T cells
54868,54868,T cells
54869,54869,B cells
54870,54870,CAFs
54871,54871,CAFs
54872,54872,CAFs
54873,54873,TECs
54881,54881,Malignant cells
54882,54882,TAMs
54883,54883,TECs
54884,54884,TECs
54885,54885,TAMs
54886,54886,Malignant cells
54887,54887,Malignant cells
54888,54888,Malignant cells
54889,54889,CAFs
54890,54890,Hepatocytes
54891,54891,CAFs
54892,54892,T cells
54893,54893,Malignant cells
54894,54894,T cells
54895,54895,T cells
54896,54896,Monocytes
54897,54897,TECs
54898,54898,T cells
54899,54899,NK cells
54900,54900,NK cells
54901,54901,CAFs
54902,54902,T cells
54903,54903,CAFs
54904,54904,T cells
54905,54905,NK cells
54906,54906,T cells
54907,54907,B cells
54908,54908,T cells
54909,54909,TECs
54910,54910,CAFs
54911,54911,TECs
54912,54912,CAFs
54913,54913,TECs
54914,54914,CAFs
54915,54915,CAFs
54916,54916,TECs
54917,54917,CAFs
54918,54918,CAFs
54919,54919,TAMs
54920,54920,T cells
54921,54921,CAFs
54922,54922,CAFs
54923,54923,CAFs
54924,54924,CAFs
54925,54925,TAMs
54926,54926,CAFs
54927,54927,CAFs
54928,54928,TAMs
54929,54929,CAFs
54930,54930,CAFs
54931,54931,NK cells
54932,54932,CAFs
54936,54936,T cells
54937,54937,TAMs
54938,54938,TECs
54940,54940,Monocytes
54941,54941,TECs
54942,54942,Hepatocytes
54943,54943,Dendritic cells
54944,54944,CAFs
54945,54945,T cells
54946,54946,Dendritic cells
54947,54947,TECs
54948,54948,T cells
54949,54949,TECs
54950,54950,T cells
54951,54951,T cells
54952,54952,T cells
54953,54953,CAFs
54954,54954,TAMs
54955,54955,T cells
54956,54956,TAMs
54957,54957,T cells
54958,54958,CAFs
54959,54959,T cells
54960,54960,CAFs
54961,54961,T cells
54962,54962,CAFs
54963,54963,T cells
54964,54964,TAMs
54965,54965,T cells
54966,54966,TECs
54967,54967,CAFs
54968,54968,TAMs
54969,54969,T cells
54970,54970,CAFs
54971,54971,T cells
54972,54972,TECs
54973,54973,CAFs
54974,54974,TAMs
54975,54975,Dendritic cells
54976,54976,NK cells
54977,54977,T cells
54978,54978,T cells
54979,54979,T cells
54980,54980,Plasma cells
54981,54981,NK cells
54982,54982,CAFs
54983,54983,CAFs
54984,54984,CAFs
54985,54985,TECs
54986,54986,T cells
54987,54987,TAMs
54988,54988,Dendritic cells
54990,54990,T cells
54991,54991,Hepatocytes
54992,54992,T cells
54993,54993,TAMs
54994,54994,Monocytes
54995,54995,TAMs
54996,54996,TAMs
54997,54997,Dendritic cells
54998,54998,TAMs
54999,54999,B cells
55000,55000,Dendritic cells
55001,55001,Dendritic cells
55002,55002,B cells
55003,55003,Dendritic cells
55004,55004,Dendritic cells
55005,55005,Plasma cells
55808,55808,TECs
55809,55809,Dendritic cells
55810,55810,Cholangiocytes
55811,55811,CAFs
55812,55812,TAMs
55813,55813,NK cells
55814,55814,NK cells
55815,55815,T cells
55816,55816,TECs
55817,55817,Neutrophils
55818,55818,CAFs
55819,55819,TAMs
55820,55820,TECs
55821,55821,B cells
55822,55822,TECs
55823,55823,T cells
55824,55824,B cells
55825,55825,CAFs
55826,55826,Plasma cells
55827,55827,T cells
55828,55828,TECs
55829,55829,Plasma cells
55830,55830,B cells
55831,55831,NK cells
55832,55832,CAFs
55833,55833,B cells
55834,55834,T cells
55835,55835,CAFs
55836,55836,T cells
55837,55837,T cells
55838,55838,CAFs
55839,55839,T cells
55840,55840,CAFs
55841,55841,T cells
55842,55842,CAFs
55843,55843,T cells
55844,55844,T cells
55845,55845,T cells
55846,55846,NK cells
55847,55847,Plasma cells
55848,55848,T cells
55849,55849,CAFs
55850,55850,B cells
55851,55851,Neutrophils
55852,55852,T cells
55853,55853,Monocytes
55854,55854,B cells
55855,55855,TAMs
55856,55856,TAMs
55857,55857,B cells
55858,55858,T cells
55859,55859,T cells
55860,55860,T cells
55861,55861,B cells
55862,55862,T cells
55863,55863,TAMs
55864,55864,TECs
55865,55865,TAMs
55866,55866,CAFs
55867,55867,T cells
55868,55868,B cells
55869,55869,T cells
55870,55870,T cells
55871,55871,T cells
55872,55872,T cells
55873,55873,T cells
55874,55874,Plasma cells
55875,55875,CAFs
55876,55876,Cholangiocytes
55877,55877,Neutrophils
55878,55878,B cells
55879,55879,Plasma cells
55880,55880,T cells
55881,55881,Monocytes
55882,55882,T cells
55883,55883,T cells
55884,55884,TAMs
55885,55885,Plasma cells
55886,55886,CAFs
55887,55887,CAFs
55888,55888,CAFs
55889,55889,TAMs
55890,55890,B cells
55891,55891,Cholangiocytes
55892,55892,Neutrophils
55893,55893,CAFs
55956,55956,CAFs
55957,55957,Malignant cells
55958,55958,TECs
55959,55959,Malignant cells
55960,55960,Malignant cells
55961,55961,Malignant cells
55962,55962,Malignant cells
55963,55963,Hepatocytes
55964,55964,Malignant cells
55965,55965,Malignant cells
55966,55966,Malignant cells
55967,55967,Malignant cells
55968,55968,Malignant cells
55969,55969,Malignant cells
55970,55970,Malignant cells
55971,55971,Malignant cells
55972,55972,Hepatocytes
55973,55973,TECs
55974,55974,TAMs
55975,55975,Malignant cells
55976,55976,Malignant cells
55977,55977,Malignant cells
55978,55978,Hepatocytes
55979,55979,Malignant cells
55980,55980,Hepatocytes
55981,55981,Malignant cells
55982,55982,Hepatocytes
55983,55983,Hepatocytes
55984,55984,Hepatocytes
55985,55985,Hepatocytes
55986,55986,Malignant cells
55987,55987,Hepatocytes
55988,55988,Malignant cells
55989,55989,Hepatocytes
55990,55990,CAFs
55991,55991,Hepatocytes
55992,55992,CAFs
55993,55993,Malignant cells
55994,55994,Malignant cells
55995,55995,Malignant cells
55996,55996,Malignant cells
55997,55997,TAMs
55998,55998,Malignant cells
55999,55999,TECs
56000,56000,Malignant cells
56001,56001,Malignant cells
56002,56002,Malignant cells
56003,56003,Malignant cells
56004,56004,Hepatocytes
56005,56005,TECs
56006,56006,Hepatocytes
56007,56007,TAMs
56008,56008,TAMs
56009,56009,TAMs
56010,56010,NK cells
56011,56011,Hepatocytes
56012,56012,Malignant cells
56013,56013,Hepatocytes
56014,56014,Hepatocytes
56015,56015,Malignant cells
56016,56016,Hepatocytes
56017,56017,Hepatocytes
56018,56018,TECs
56019,56019,T cells
56020,56020,Malignant cells
56021,56021,CAFs
56022,56022,CAFs
56023,56023,B cells
56024,56024,CAFs
56025,56025,CAFs
56026,56026,TECs
56027,56027,Malignant cells
56028,56028,Malignant cells
56029,56029,Hepatocytes
56077,56077,T cells
56078,56078,Dendritic cells
56079,56079,TECs
56080,56080,CAFs
56081,56081,CAFs
56082,56082,TECs
56084,56084,TECs
56085,56085,Hepatocytes
56086,56086,Malignant cells
56089,56089,Hepatocytes
56090,56090,Hepatocytes
56092,56092,Malignant cells
56093,56093,Malignant cells
56095,56095,Malignant cells
56096,56096,Hepatocytes
56097,56097,Malignant cells
56100,56100,Malignant cells
56101,56101,Malignant cells
56103,56103,Malignant cells
56104,56104,Malignant cells
56106,56106,Malignant cells
56107,56107,Malignant cells
56108,56108,Malignant cells
56110,56110,Hepatocytes
56111,56111,TAMs
56113,56113,Malignant cells
56115,56115,TAMs
56117,56117,Malignant cells
56118,56118,Malignant cells
56119,56119,Malignant cells
56120,56120,Hepatocytes
56121,56121,Malignant cells
56122,56122,Hepatocytes
56123,56123,Malignant cells
56125,56125,Malignant cells
56126,56126,TECs
56127,56127,Malignant cells
56129,56129,Hepatocytes
56130,56130,Malignant cells
56131,56131,Malignant cells
56132,56132,Hepatocytes
56133,56133,Malignant cells
57154,57154,CAFs
57155,57155,T cells
57156,57156,TAMs
57157,57157,CAFs
57158,57158,TECs
57159,57159,CAFs
57160,57160,B cells
57161,57161,T cells
57162,57162,T cells
57163,57163,CAFs
57164,57164,CAFs
57165,57165,CAFs
57166,57166,CAFs
57167,57167,T cells
57168,57168,CAFs
57169,57169,T cells
57170,57170,CAFs
57171,57171,Dendritic cells
57172,57172,T cells
57173,57173,TECs
57174,57174,TECs
57175,57175,Plasma cells
57176,57176,TAMs
57177,57177,TECs
57178,57178,Hepatocytes
57179,57179,TAMs
57180,57180,CAFs
57181,57181,CAFs
57182,57182,TECs
57183,57183,Dendritic cells
57184,57184,T cells
57185,57185,T cells
57186,57186,Plasma cells
57187,57187,CAFs
57188,57188,T cells
57189,57189,CAFs
57190,57190,CAFs
57191,57191,T cells
57192,57192,TAMs
57193,57193,Monocytes
57194,57194,CAFs
57195,57195,Plasma cells
57196,57196,CAFs
57197,57197,TECs
57198,57198,T cells
57199,57199,CAFs
57200,57200,TECs
57201,57201,CAFs
57202,57202,CAFs
57203,57203,CAFs
57204,57204,CAFs
57205,57205,TECs
57206,57206,CAFs
57207,57207,CAFs
57208,57208,CAFs
57209,57209,CAFs
57210,57210,CAFs
57211,57211,Hepatocytes
57212,57212,CAFs
57213,57213,Neutrophils
57313,57313,T cells
57314,57314,T cells
57315,57315,CAFs
57316,57316,CAFs
57317,57317,Monocytes
57318,57318,CAFs
57319,57319,CAFs
57320,57320,CAFs
57321,57321,B cells
57322,57322,CAFs
57323,57323,TECs
57324,57324,CAFs
57325,57325,CAFs
57326,57326,TECs
57327,57327,CAFs
57328,57328,CAFs
57329,57329,TECs
57330,57330,TECs
57331,57331,TECs
57332,57332,TECs
57333,57333,CAFs
57334,57334,CAFs
57335,57335,CAFs
57336,57336,Neutrophils
57337,57337,TECs
57338,57338,CAFs
57339,57339,Stellate cells
57340,57340,CAFs
57341,57341,CAFs
57342,57342,CAFs
57343,57343,CAFs
57344,57344,CAFs
57345,57345,CAFs
57346,57346,CAFs
57347,57347,CAFs
57348,57348,CAFs
57349,57349,CAFs
57350,57350,CAFs
57351,57351,Hepatocytes
57352,57352,Dendritic cells
57353,57353,CAFs
57354,57354,Hepatocytes
57355,57355,CAFs
57357,57357,CAFs
57358,57358,Hepatocytes
57359,57359,Smooth muscle cells
57360,57360,Neutrophils
57361,57361,Dendritic cells
57365,57365,Hepatocytes
57367,57367,CAFs
57371,57371,Hepatocytes
57372,57372,CAFs
57373,57373,CAFs
57374,57374,Hepatocytes
57376,57376,Hepatocytes
57381,57381,Hepatocytes
57384,57384,Hepatocytes
57385,57385,Hepatocytes
57386,57386,CAFs
57387,57387,Malignant cells
57388,57388,Hepatocytes
57389,57389,Hepatocytes
57390,57390,Malignant cells
57391,57391,TECs
57401,57401,TAMs
57403,57403,TECs
57404,57404,CAFs
57405,57405,CAFs
57406,57406,Plasma cells
57407,57407,CAFs
57408,57408,TECs
57409,57409,CAFs
57410,57410,TECs
57411,57411,TECs
57412,57412,CAFs
57413,57413,CAFs
57414,57414,Hepatocytes
57415,57415,TECs
57416,57416,CAFs
57417,57417,CAFs
57418,57418,CAFs
57419,57419,CAFs
57420,57420,CAFs
57421,57421,CAFs
57422,57422,CAFs
57423,57423,CAFs
57424,57424,CAFs
57425,57425,CAFs
57426,57426,CAFs
57427,57427,CAFs
57428,57428,CAFs
57429,57429,CAFs
57430,57430,CAFs
57431,57431,CAFs
57432,57432,CAFs
57433,57433,CAFs
57434,57434,CAFs
57435,57435,CAFs
57436,57436,TECs
57437,57437,TECs
57438,57438,CAFs
57439,57439,CAFs
57440,57440,CAFs
57441,57441,CAFs
57442,57442,CAFs
57443,57443,CAFs
57444,57444,TECs
57445,57445,Hepatocytes
57446,57446,TECs
57447,57447,TECs
57448,57448,CAFs
57449,57449,T cells
57450,57450,TAMs
57451,57451,CAFs
57452,57452,TECs
57453,57453,CAFs
57454,57454,CAFs
57455,57455,CAFs
57456,57456,CAFs
57457,57457,CAFs
57458,57458,TECs
57459,57459,CAFs
57460,57460,CAFs
57461,57461,CAFs
57462,57462,CAFs
57463,57463,CAFs
57464,57464,Monocytes
57465,57465,CAFs
57466,57466,TECs
57467,57467,CAFs
57468,57468,CAFs
57469,57469,TECs
57470,57470,CAFs
57471,57471,TECs
57472,57472,T cells
57473,57473,T cells
57474,57474,TECs
57475,57475,TECs
57476,57476,CAFs
57477,57477,CAFs
57478,57478,CAFs
57479,57479,TECs
57480,57480,CAFs
57481,57481,CAFs
57482,57482,CAFs
57483,57483,CAFs
57484,57484,CAFs
57485,57485,CAFs
57486,57486,CAFs
57487,57487,TECs
57488,57488,CAFs
57861,57861,Malignant cells
57862,57862,Malignant cells
57863,57863,Hepatocytes
57864,57864,Malignant cells
57865,57865,Malignant cells
57866,57866,TECs
57867,57867,Malignant cells
57868,57868,TECs
57869,57869,TECs
57870,57870,TECs
57871,57871,TECs
57872,57872,Malignant cells
57873,57873,Hepatocytes
57874,57874,TECs
57875,57875,Malignant cells
57876,57876,TECs
57877,57877,NK cells
57878,57878,Malignant cells
57879,57879,Hepatocytes
57880,57880,Hepatocytes
57881,57881,Malignant cells
57882,57882,CAFs
57883,57883,T cells
57884,57884,Malignant cells
57885,57885,TECs
57886,57886,Malignant cells
57887,57887,Hepatocytes
57888,57888,TECs
57889,57889,Malignant cells
57890,57890,Hepatocytes
57891,57891,Dendritic cells
57892,57892,Monocytes
57893,57893,Malignant cells
57894,57894,Hepatocytes
57895,57895,Dendritic cells
57896,57896,T cells
57897,57897,Hepatocytes
57898,57898,Malignant cells
57899,57899,NK cells
57900,57900,TECs
57901,57901,TECs
57902,57902,Smooth muscle cells
58004,58004,Malignant cells
58005,58005,Malignant cells
58006,58006,Malignant cells
58007,58007,Malignant cells
58008,58008,Hepatocytes
58009,58009,Hepatocytes
58010,58010,Malignant cells
58011,58011,Hepatocytes
58012,58012,Hepatocytes
58013,58013,Hepatocytes
58014,58014,Malignant cells
58015,58015,Malignant cells
58016,58016,Malignant cells
58017,58017,Malignant cells
58018,58018,Malignant cells
58019,58019,Hepatocytes
58020,58020,Hepatocytes
58021,58021,Malignant cells
58022,58022,TECs
58023,58023,Malignant cells
58024,58024,Malignant cells
58025,58025,Malignant cells
58026,58026,Malignant cells
58027,58027,Hepatocytes
58028,58028,TECs
58029,58029,Malignant cells
58030,58030,Malignant cells
58031,58031,Hepatocytes
58032,58032,Malignant cells
